geom,TARGET_PLAN,SOL,RMC,EASTING_M,NORTHING_M,ELEV_M,LON_DD,LAT_DD,X,Y,Z,U,V,W,I,J,Image_ID,NOTES
01010000A0E61000006E47D7768A2B61402019223D74DA12C0A1F831E6BECBB0C0,aegis_post_1646a,1646,62_0,8142011.121,-279381.4496,-4299.7457,137.3606524,-4.713334041,-2.355597,0.112889,-0.2143,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=133) selected at SOL-1646M15:55:43.580 (SCLK=543628065.210630) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E6100000414388C4872B61409958F9138DDA12C0E9A7798CD8CBB0C0,aegis_post_1660a,1660,62_444,8141991.61,-279387.0661,-4299.845893,137.3603232,-4.713428795,1.507881675,-2.033256052,0.095893482,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=62) selected at SOL-1660M11:02:40.723 (SCLK=544852840.835690) as part of sequence ccam15904 (id=0x2be20 version=0013 checksum=0x35888904 command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E610000046F3B8A3872B61400BA719488ADA12C0EFB98DCBDECBB0C0,aegis_post_1660b,1660,62_444,8141990.682,-279386.4338,-4299.870293,137.3603076,-4.713418128,2.140185675,-2.960605052,0.120293482,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 2 (id=29) selected at SOL-1660M11:21:40.404 (SCLK=544854011.836440) as part of sequence ccam15904 (id=0x2be20 version=0013 checksum=0x35888904 command=77). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E61000002A001742862B6140C55D48BDF6DA12C0048DA974AFCAB0C0,aegis_post_1662a,1662,62_660,8141980.687,-279410.9577,-4298.685374,137.3601389,-4.713831861,0.029259999,-3.947811091,0.015373876,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=74) selected at SOL-1662M16:17:37.139 (SCLK=545049805.367400) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E610000057A47B8A862B61404EC6630002DB12C0DC2D135A7DCAB0C0,aegis_post_1665a,1665,62_690,8141982.733,-279413.5043,-4298.489656,137.3601735,-4.713874823,-1.0732784,-2.350664274,-0.080344316,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=215) selected at SOL-1665M11:35:05.240 (SCLK=545298710.821270) as part of sequence ccam15904 (id=0x2be20 version=0013 checksum=0x35888904 command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E61000006A7A078B862B61403AE3BFFD00DB12C03B7183B683CAB0C0,aegis_post_1665b,1665,62_690,8141982.749,-279413.2758,-4298.514504,137.3601737,-4.713870969,-0.8448314,-2.335225274,-0.055496316,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 2 (id=227) selected at SOL-1665M11:54:32.172 (SCLK=545299909.822400) as part of sequence ccam15904 (id=0x2be20 version=0013 checksum=0x35888904 command=77). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E6100000B00CA779862B61404DC3D5142BDB12C07A26258B21CAB0C0,aegis_post_1666a,1666,62_786,8141982.258,-279422.7931,-4298.131029,137.3601654,-4.71403153,-1.203053013,-2.48536617,0.081029436,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=172) selected at SOL-1666M16:22:09.210 (SCLK=545405182.538480) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E6100000EA81E1C6882B61409336DC9D9CDB12C01944A84FB2C7B0C0,aegis_post_1670a,1670,62_1080,8141998.912,-279448.4651,-4295.696528,137.3604464,-4.714464633,-3.190080139,-1.525193134,-0.723472026,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=122) selected at SOL-1670M12:12:11.162 (SCLK=545744869.946410) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E61000000B921ECB882B6140E5C35113A4DB12C01DA35F4BD0C7B0C0,aegis_post_1671a,1671,62_1140,8141999.032,-279450.1516,-4295.81365,137.3604484,-4.714493086,-1.013632541,-2.915393793,-0.10634989,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=112) selected at SOL-1671M17:13:33.177 (SCLK=545852223.288420) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E61000007CE8C6AD882B6140544A9A3103DC12C0CE5A2DCC0DC7B0C0,aegis_post_1672a,1672,62_1314,8141998.202,-279471.6593,-4295.053897,137.3604344,-4.714855933,0.181691851,-2.867739366,-0.026103254,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=145) selected at SOL-1672M16:01:43.810 (SCLK=545936569.899870) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E6100000D4B8B246882B6140286C16112CDC12C050D2D1A58DC6B0C0,aegis_post_1673a,1673,62_1386,8141995.289,-279480.9013,-4294.553311,137.3603853,-4.715011851,-0.684304884,-3.165199037,-0.076688543,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=105) selected at SOL-1673M16:00:41.415 (SCLK=546025280.196410) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E6100000399555DE882B61408AF6BAAC7FDC12C08A57C7DBD6C5B0C0,aegis_post_1676a,1676,62_1530,8141999.575,-279499.8063,-4293.839291,137.3604576,-4.71533079,-3.111325375,-3.030296808,0.069291057,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=36) selected at SOL-1676M14:42:03.528 (SCLK=546286755.872330) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E6100000A4F639208D2B6140EE3A837C48DD12C0B138507962C1B0C0,aegis_post_1678a,1678,62_2026,8142030.38,-279545.2129,-4289.384664,137.3609773,-4.716096826,-2.408856855,-1.042173842,-0.265336405,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=173) selected at SOL-1678M15:50:10.838 (SCLK=546468504.321210) as part of sequence ccam15904 (id=0x2be20 version=0013 checksum=0x35888904 command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E6100000FDEB13168D2B614096AF18CD49DD12C04FA0989C74C1B0C0,aegis_post_1678b_tmp,1679,62_2026,8142030.093,-279545.5101,-4289.455514,137.3609724,-4.716101842,-2.706148486,-1.329017714,-0.194485532,0.079915044,-0.099250731,-0.991848215,435.7586089,375.6488986,NLB_546463055RAS_F0622026NCAM00312M_,location of second AEGIS target
01010000A0E61000008AABC8638F2B6140C8AB794FB3DD12C035ECA0A6F4BFB0C0,aegis_post_1679a,1679,62_2248,8142046.761,-279569.3674,-4287.955668,137.3612536,-4.716504328,-3.041384934,-2.639342879,0.265667551,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=68) selected at SOL-1679M15:28:15.683 (SCLK=546555927.429430) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E61000009ED85E6F912B614093DDA7CD1CDE12C067564FC80DBEB0C0,aegis_post_1680a,1680,62_2452,8142061.56,-279593.2209,-4286.053838,137.3615033,-4.716906751,-2.459913095,-1.912492418,-0.186162263,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=152) selected at SOL-1680M15:16:08.147 (SCLK=546643954.306380) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E610000051E05733932B6140507C66A27DDE12C076B4B95499BCB0C0,aegis_post_1683a,1683,62_2726,8142074.334,-279615.1159,-4284.598949,137.3617188,-4.717276132,-2.880864837,-0.689762949,0.018949057,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=158) selected at SOL-1683M16:09:25.846 (SCLK=546913563.101010) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E6100000DC99C55E952B61400E1759D1F4DE12C0EA6A478A71BAB0C0,aegis_post_1684a,1684,62_3050,8142090.033,-279642.065,-4282.443516,137.3619837,-4.717730781,-3.437020085,-1.399918518,-0.03648378,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=49) selected at SOL-1684M15:35:11.158 (SCLK=547000226.352690) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E610000032BDDE4F972B61404F91FFB320DF12C056ABA11AA3B8B0C0,aegis_post_1685a,1685,62_3188,8142104.083,-279651.9882,-4280.637125,137.3622207,-4.71789819,-1.880157787,-1.63874706,-0.212874885,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=42) selected at SOL-1685M15:48:44.340 (SCLK=547089836.288830) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E6100000F3A4AE7E972B61407783757B49DF12C0686E50B35FB8B0C0,aegis_post_1686a,1686,62_3350,8142105.406,-279661.2089,-4280.37383,137.362243,-4.71805375,-2.761934894,-1.130631307,-0.076170133,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=89) selected at SOL-1686M15:22:13.527 (SCLK=547176976.163800) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E6100000309B2347972B6140D96FFE477ADF12C0118AADA079B7B0C0,aegis_post_1690a,1690,63_0,8142103.836,-279672.2431,-4279.475108,137.3622165,-4.718239903,-2.730114,-2.079523,-0.274892,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=21) selected at SOL-1690M15:35:15.293 (SCLK=547532877.038790) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E610000040B7C9C5962B61400D714A3183DF12C0286B7D029AB7B0C0,aegis_post_1691a,1691,63_100,8142100.18,-279674.2581,-4279.6016,137.3621549,-4.718273897,1.073903548,-3.546552395,0.201600493,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=29) selected at SOL-1691M15:11:30.194 (SCLK=547620187.181720) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E61000002E97C478982B614018257DE194DF12C0C5FAE0B557B7B0C0,aegis_post_1693a,1693,63_346,8142112.475,-279678.2577,-4279.342619,137.3623623,-4.718341373,-2.450680923,-1.775113697,0.152619001,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=32) selected at SOL-1693M16:56:36.222 (SCLK=547804215.321580) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E61000000D7764CD9E2B614029CD2874B4DF12C0C5D8093ABAB3B0C0,aegis_post_1697a,1697,63_766,8142158.281,-279685.3968,-4275.727448,137.363135,-4.718461814,-3.219795229,-0.939169437,0.147448097,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=155) selected at SOL-1697M12:43:05.487 (SCLK=548143684.196410) as part of sequence ccam15904 (id=0x2be20 version=0013 checksum=0x35888904 command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E6100000656ACCDD9E2B6140CC5360C2B4DF12C0932D9281ACB3B0C0,aegis_post_1697b,1697,63_766,8142158.745,-279685.4659,-4275.673852,137.3631429,-4.718462979,-3.288881229,-0.475462437,0.093852097,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 2 (id=176) selected at SOL-1697M13:02:03.221 (SCLK=548144853.197490) as part of sequence ccam15904 (id=0x2be20 version=0013 checksum=0x35888904 command=77). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E61000003820360EA42B614003DEC0CD34E012C09DC3A2F0FFAFB0C0,aegis_post_1699a,1699,63_1150,8142196.291,-279714.4187,-4271.999766,137.3637763,-4.71895143,-4.702653595,0.5693032,-0.560234439,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=25) selected at SOL-1699M11:06:10.068 (SCLK=548315257.773360) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E61000007A8DAFC5A72B6140241524F753E012C0EED4043215AEB0C0,aegis_post_1700a,1700,63_1420,8142223.184,-279721.4648,-4270.082794,137.36423,-4.719070303,-3.01577547,-1.198866562,-0.297205523,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=199) selected at SOL-1700M16:18:00.927 (SCLK=548423257.242770) as part of sequence ccam15904 (id=0x2be20 version=0013 checksum=0x35888904 command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E6100000F8611BC0A72B61409871719055E012C0EA26D9CB10AEB0C0,aegis_post_1700b,1700,63_1420,8142223.026,-279721.8263,-4270.06561,137.3642273,-4.719076402,-3.37729647,-1.356547562,-0.314389523,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 2 (id=136) selected at SOL-1700M16:36:43.090 (SCLK=548424410.243880) as part of sequence ccam15904 (id=0x2be20 version=0013 checksum=0x35888904 command=77). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E610000096AB2F01A82B6140414573975BE012C08C3BC86370ADB0C0,aegis_post_1703a,1703,63_1450,8142224.866,-279723.1892,-4269.439023,137.3642584,-4.719099394,-2.435175765,-1.114123066,-0.470977445,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=206) selected at SOL-1703M15:05:38.941 (SCLK=548685119.149490) as part of sequence ccam15903 (id=0x2be1f version=0012 checksum=0x911c8fa7 command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E61000002F8D2EC6A82B6140EC35EA6379E012C0DCC0129269ACB0C0,aegis_post_1705a,1705,63_1636,8142230.434,-279729.9271,-4268.412385,137.3643523,-4.719213067,-3.133107319,0.628835944,-0.567614849,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=181) selected at SOL-1705M15:56:28.296 (SCLK=548865801.117310) as part of sequence ccam15903 (id=0x2be1f version=0013 checksum=0xf28851bc command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E610000027D8485CA82B61407646A0BCB1E012C04EB12C8642ABB0C0,aegis_post_1707a,1707,63_1840,8142227.441,-279742.6679,-4267.25986,137.3643018,-4.719428012,-2.116904014,-1.944285225,-0.310140158,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=74) selected at SOL-1707M16:13:48.949 (SCLK=549044419.181690) as part of sequence ccam15903 (id=0x2be1f version=0013 checksum=0xf28851bc command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E6100000C8398748A92B614035569BBB6AE112C0E53E53410FA6B0C0,aegis_post_1717a,1717,63_2372,8142234.118,-279784.4983,-4262.059591,137.3644145,-4.720133716,-2.376283627,-0.816004557,-0.430409467,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=213) selected at SOL-1717M13:37:33.279 (SCLK=549922529.915480) as part of sequence ccam15903 (id=0x2be1f version=0013 checksum=0xf28851bc command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E6100000E3046D9BAC2B61408BE737C68FE112C0C4A5CC83D7A3B0C0,aegis_post_1718a,1718,63_2582,8142258.168,-279792.8739,-4259.841855,137.3648202,-4.720275018,-2.360912425,-1.00291202,-0.398145151,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=140) selected at SOL-1718M15:11:03.072 (SCLK=550017068.280810) as part of sequence ccam15903 (id=0x2be1f version=0013 checksum=0xf28851bc command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E6100000FE631E99AA2B614074A0B6FA9AE112C04DC3B2E136A4B0C0,aegis_post_1719a,1719,63_2672,8142243.632,-279795.4075,-4260.214381,137.364575,-4.720317762,1.381455446,-2.505483669,-0.015618617,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=27) selected at SOL-1719M14:52:59.029 (SCLK=550104728.852110) as part of sequence ccam15903 (id=0x2be1f version=0013 checksum=0xf28851bc command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E6100000D8F1A2CDAA2B614081E87D870BE212C0FD512F104CA1B0C0,aegis_post_1720a,1720,63_2978,8142245.116,-279820.8568,-4257.297122,137.3646,-4.720747106,-2.452771754,-2.303100998,-0.012878039,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=50) selected at SOL-1720M16:10:12.792 (SCLK=550198264.365010) as part of sequence ccam15903 (id=0x2be1f version=0013 checksum=0xf28851bc command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E610000089F91B47BC2B6140241865253EE212C0FC183D5BCE96B0C0,aegis_post_1731a,1731,64_678,8142371.556,-279832.302,-4246.80608,137.3667331,-4.720940193,-2.896992835,1.63882588,-0.483920308,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=12) selected at SOL-1731M13:53:03.025 (SCLK=551166326.898390) as part of sequence ccam15903 (id=0x2be1f version=0013 checksum=0xf28851bc command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E610000032B2BE0CBE2B6140DA717DF148E212C00F7D6A36D195B0C0,aegis_post_1733a,1733,64_846,8142384.378,-279834.7434,-4245.817237,137.3669494,-4.720981382,-2.388412528,1.672554951,-0.332763428,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=136) selected at SOL-1733M13:57:41.391 (SCLK=551344161.726870) as part of sequence ccam15903 (id=0x2be1f version=0013 checksum=0xf28851bc command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E6100000A04094A4C22B61407D33EC1424E212C01926AC6FA994B0C0,aegis_post_1738a,1738,64_1194,8142417.612,-279826.4085,-4244.66186,137.3675101,-4.720840766,-3.023452845,0.246777752,-0.458139764,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=102) selected at SOL-1738M13:48:51.104 (SCLK=551787488.898100) as part of sequence ccam15903 (id=0x2be1f version=0013 checksum=0xf28851bc command=20). Target location adjusted by az=1.000000 mrad el=-1
01010000A0E6100000EFEF69B2C62B6140A10B47DD05E212C07B23D6DD5C93B0C0,aegis_post_1739a,1739,64_1470,8142446.946,-279819.5759,-4243.36276,137.368005,-4.720725496,-3.763852821,-0.049469478,-0.407240044,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=12) selected at SOL-1739M17:10:41.206 (SCLK=551888706.210570) as part of sequence ccam15903 (id=0x2be1f version=0013 checksum=0xf28851bc command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E6100000810E7A3DC82B614032AA0409F1E112C0E25236733893B0C0,aegis_post_1741a,1741,64_1626,8142458.112,-279814.8661,-4243.220508,137.3681934,-4.720646039,-2.733071754,-0.065260333,-0.229492001,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=21) selected at SOL-1741M14:30:20.375 (SCLK=552056369.796080) as part of sequence ccam15903 (id=0x2be1f version=0013 checksum=0xf28851bc command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E610000066D23548CB2B6140AFFACD1704E212C0BCA15F118B90B0C0,aegis_post_1746a,1746,64_1890,8142480.122,-279819.1753,-4240.543234,137.3685647,-4.720718739,-2.974317508,0.32115673,-0.16676615,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=15) selected at SOL-1746M14:38:02.144 (SCLK=552500716.285920) as part of sequence ccam15903 (id=0x2be1f version=0013 checksum=0xf28851bc command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E61000009F27294CCF2B6140865EE8D613E212C03EABD310668DB0C0,aegis_post_1752a,1752,64_2238,8142509.177,-279822.7358,-4237.398694,137.3690549,-4.720778807,-2.855836966,2.316539099,-0.241305743,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=70) selected at SOL-1752M14:28:47.619 (SCLK=553032792.958160) as part of sequence ccam15903 (id=0x2be1f version=0013 checksum=0xf28851bc command=20). Target location adjusted by az=1.000000 mrad el=-1.
01010000A0E6100000FD2B43B9D52B614060297B677BE212C0D76D69AA0389B0C0,aegis_post_1754a,1754,64_2790,8142555.674,-279846.1534,-4233.014319,137.3698393,-4.721173875,-0.384380874,-2.48368608,0.034319028,0,0,0,0,0,None,Automatically extracted AEGIS target with rank 1 (id=123) selected at SOL-1754M15:59:25.204 (SCLK=553215928.788800) as part of sequence ccam15903 (id=0x2be1f version=0013 checksum=0xf28851bc command=20). Target location adjusted by az=1.000000 mrad el=-1
